city,country,lat,lng
La Esperanza,GT,14.8667,-91.5667
Harmanli,BG,41.9333,25.9
Paete,PH,14.37,121.48
Rio Preto da Eva,BR,-2.6989,-59.7
Yuzhang,CN,25.3333,105.2
Niscemi,IT,37.15,14.3833
Farmington,US,40.9845,-111.9065
Traralgon,AU,-38.1958,146.5403
Uherske Hradiste,CZ,49.0697,17.4597
Chivolo,CO,10.0261,-74.6211
Cuijk,NL,51.7269,5.8794
Portalegre,PT,39.3167,-7.4167
Marneuli,GE,41.4872,44.7981
North Augusta,US,33.5214,-81.9547
Ixchiguan,GT,15.1675,-91.9319
Dalupo,CN,19.4245,110.5387
Pinillos,CO,8.9167,-74.4667
Termini Imerese,IT,37.9833,13.7
Imatra,FI,61.1833,28.7667
Mundargi,IN,15.207,75.884
Rathenow,DE,52.6,12.3333
Tres de Maio,BR,-27.7728,-54.24
Koumia,ML,12.5967,-4.6864
Nainpur,IN,22.43,80.12
Asino,RU,57.0,86.1333
Auburn Hills,US,42.6735,-83.2448
Elefsina,GR,38.0333,23.5333
Hunucma,MX,21.0153,-89.8744
Dimasalang,PH,12.1933,123.8583
Montalban,VE,10.2522,-68.3019
Wanchuan,CN,35.0875,105.8561
Szentes,HU,46.6519,20.2572
Dugda,IN,23.7452,86.1717
Broadstairs,GB,51.3589,1.4394
Nogi,JP,36.2332,139.7407
Pezinok,SK,48.2919,17.2661
Yaypan,UZ,40.3758,70.8156
Sand,NO,59.0886,10.4317
Ixhuatlancillo,MX,18.9,-97.15
Ushtobe,KZ,45.2422,77.9822
Rethymno,GR,35.3689,24.4739
Flores Costa Cuca,GT,14.65,-91.8167
Minowa,JP,35.915,137.9819
Westerlo,BE,51.0897,4.9153
Sora,IT,41.7167,13.6167
Kholmsk,RU,47.05,142.05
Piracanjuba,BR,-17.3028,-49.0178
Pedro Carbo,EC,-1.8179,-80.233
Kouhu,TW,23.5763,120.1725
Martinopolis,BR,-22.1461,-51.1709
Riverbank,US,37.726,-120.9433
Quispamsis,CA,45.4322,-65.9462
Sahasoa,MG,-21.948,45.9891
Stein,NL,50.9679,5.7652
Iki,JP,33.7497,129.6914
Les Pavillons-sous-Bois,FR,48.9,2.5
Villa Tapia,DO,19.3,-70.42
Seal Beach,US,33.7542,-118.0714
Meiningen,DE,50.55,10.4167
Kobo,ET,12.15,39.6333
Breclav,CZ,48.7589,16.8819
Almonte,ES,37.2667,-6.5167
Wasaga Beach,CA,44.5206,-80.0167
Wujiaying,CN,33.1871,107.048
Karukurti,IN,10.2167,76.3833
Derry,US,40.2709,-76.6561
Kalavad,IN,22.22,70.38
Edavanakad,IN,10.015,76.22
Ishii,JP,34.0667,134.4333
Jabonga,PH,9.3431,125.5156
Solsona,PH,18.0961,120.7725
Adis Zemen,ET,12.1167,37.7833
Rangapara,IN,26.8377,92.6688
Maduru,IN,14.7616,78.6171
Cherukara,IN,9.4667,76.6
Vernon,FR,49.09,1.49
Valambur,IN,11.0,76.2
Liangwu,CN,23.6012,111.8238
Raghopur,IN,25.5323,85.3809
Ghoti Budrukh,IN,19.7167,73.6333
Anivorano Avaratra,MG,-12.741,49.2332
Santa Rita do Passa Quatro,BR,-21.71,-47.4778
Sirmatpur,IN,25.3235,87.3836
Hamme,BE,51.0833,4.1333
Dangila,ET,11.2667,36.8333
Banga,IN,31.1887,75.9949
Turuttikkara,IN,8.9438,76.6039
Bourdoud,MA,34.5922,-4.5492
Savur,TR,37.5375,40.8892
Aso,JP,32.9519,131.1214
Westchase,US,28.0597,-82.611
Perevalsk,UA,48.4333,38.8167
Tamboril,BR,-4.8319,-40.3208
Nazareth,IN,8.558,77.96
Centerville,US,39.6339,-84.1449
Morales,CO,8.3133,-73.8719
Galdar,ES,28.1439,-15.6503
Collingwood,CA,44.5,-80.2167
Basopatti,IN,26.578,86.0052
Piat,PH,17.7919,121.4769
Madaoua,NE,14.0762,5.9586
General Luna,PH,13.6881,122.1708
Yukon,US,35.5201,-97.7639
Thundersley,GB,51.57,0.59
Poblacion,PH,10.1614,125.1303
Kuttampuzha,IN,10.15,76.7333
Pecan Grove,US,29.6235,-95.733
Wisbech,GB,52.664,0.16
Swiecie,PL,53.4167,18.4333
Icatu,BR,-2.7758,-44.0658
Khalari,IN,23.6506,85.0074
Baarn,NL,52.2117,5.2875
Corralillo,CU,22.9856,-80.5831
Voorst,NL,52.1692,6.1428
Plettenberg,DE,51.2167,7.8833
Turek,PL,52.0167,18.5
Fort Dodge,US,42.5098,-94.1751
Usia,IN,25.4309,83.7075
Suchitoto,SV,13.9333,-89.0333
Gorleston-on-Sea,GB,52.5757,1.7235
Shivganj,IN,25.15,73.07
Salanso,BF,12.1833,-4.0833
Cambre,ES,43.283,-8.333
Pamplona,PH,18.4661,121.3425
Tugaya,PH,7.884,124.172
Guarai,BR,-8.8339,-48.51
Nar'yan-Mar,RU,67.6333,53.05
Galdacano,ES,43.2306,-2.8458
Big Spring,US,32.2389,-101.4799
Pepa,CD,-7.7106,29.776
Pweto,CD,-8.4667,28.9
Rudolstadt,DE,50.7169,11.3275
Dodola,ET,6.9833,39.1833
Beifan,CN,31.3881,113.5269
San Francisco Zapotitlan,GT,14.5833,-91.5167
Ardmore,US,34.1949,-97.1256
Santana,BR,-12.9828,-44.0508
Kalayaan,PH,14.328,121.48
Jamay,MX,20.29,-102.71
Bad Mergentheim,DE,49.5,9.7667
Sandusky,US,41.4468,-82.7024
Tres Isletas,AR,-26.35,-60.4167
Ban Khamen,TH,13.8823,100.2879
Boureit,MA,34.9833,-4.9167
Tuburan,PH,6.6,122.2
Thornaby on Tees,GB,54.5585,-1.3025
Villanueva,CO,4.6087,-72.9288
Kulachi,PK,31.9286,70.4592
Taquaritinga do Norte,BR,-7.9001,-36.0502
Owando,CG,-0.4833,15.8975
Patian,PH,5.8444,121.1439
Djambala,CG,-2.54,14.7519
Guaymango,SV,13.75,-89.8333
Barnegat,US,39.7668,-74.2776
Floresta,BR,-8.6008,-38.5678
Lapao,BR,-11.3828,-41.8319
Zanesville,US,39.9565,-82.0132
Bazarak,AF,35.3128,69.5158
Ain Aicha,MA,34.4833,-4.7
Junqueiro,BR,-9.9253,-36.4758
Hertford,GB,51.7966,-0.0774
Haren,DE,52.7667,7.2167
Zumpango del Rio,MX,17.65,-99.5
Marapanim,BR,-0.7139,-47.6939
Brasil Novo,BR,-3.2619,-52.6678
Delfzijl,NL,53.3333,6.9167
Moron,HT,18.5604,-74.2578
Castro Alves,BR,-12.7658,-39.4278
Lempaala,FI,61.3167,23.75
Zittau,DE,50.8961,14.8072
Joao Lisboa,BR,-5.4478,-47.4008
Macka,TR,40.8119,39.6131
Algeciras,CO,2.5333,-75.3167
Ma`bar,YE,14.794,44.2935
Zhenbeibu,CN,38.6275,106.0669
Gouna,ML,10.9167,-8.0
Podaturpeta,IN,13.2817,79.4854
Victoria,SC,-4.6231,55.4525
G'allaorol Shahri,UZ,40.0214,67.5975
Mairwa,IN,26.2322,84.1635
Santa Rosa,CO,10.4456,-75.3686
Oga,JP,39.8868,139.8476
Saltpond,GH,5.2091,-1.0606
Betong,TH,5.7731,101.0725
Kakonko,TZ,-3.2796,30.96
Morton Grove,US,42.0423,-87.789
Baroy,PH,8.03,123.78
Tamilisan,PH,7.9761,122.6639
Raska,RS,43.2856,20.6092
Hinis,TR,39.3586,41.7003
Panapur,IN,25.6729,85.0715
Kajiado,KE,-1.85,36.7833
Paris,US,33.6688,-95.546
Olesa de Montserrat,ES,41.545,1.8944
Naruto,JP,35.5864,140.4136
San Benito,US,26.1298,-97.644
Patnagarh,IN,20.7083,83.1326
Herzogenaurach,DE,49.57,10.8819
Monte Cristi,DO,19.8667,-71.65
Stutterheim,ZA,-32.5667,27.4167
Narasingapuram,IN,11.6038,78.5778
Libourne,FR,44.92,-0.24
Charleville-Mezieres,FR,49.7719,4.7161
Shitan,CN,22.4546,112.5832
Suitland,US,38.8492,-76.9225
Scotch Plains,US,40.6332,-74.3739
Uaua,BR,-9.8419,-39.4819
Chandili,IN,19.2467,83.4058
Erandio,ES,43.3047,-2.9731
Jiquilpan de Juarez,MX,19.59,-102.43
Miguel Calmon,BR,-11.4289,-40.595
Kaga Bandoro,CF,7.0,19.1833
Portao,BR,-29.7019,-51.2419
Pasighat,IN,28.07,95.33
Bystrc,CZ,49.2247,16.5239
Lormont,FR,44.8792,-0.5217
Ternate,PH,14.28,120.72
Eidsvoll,NO,60.3167,11.2333
Larvik,NO,59.0532,10.0271
Alacam,TR,41.61,35.595
Urgup,TR,38.6314,34.9131
Leoben,AT,47.3817,15.0972
Bedburg,DE,51.0,6.5625
Burdeos,PH,14.8436,121.9697
Newton in Makerfield,GB,53.45,-2.633
Las Cabras,CL,-34.2917,-71.3097
Palakodu,IN,12.3037,78.073
Shamgarh,IN,24.18,75.63
Merelbeke,BE,51.0,3.75
West Milford,US,41.106,-74.3914
Bielsk Podlaski,PL,52.7667,23.2
Al Qubbah,LY,32.7568,22.2411
Cloverleaf,US,29.7882,-95.1724
Socastee,US,33.6871,-79.0086
Znamensk,RU,48.5833,45.75
El Milagro,PE,-8.0284,-79.0672
Ban Bang Phun,TH,13.9851,100.5701
Santa Maria do Para,BR,-1.3519,-47.5758
Zwevegem,BE,50.8,3.3333
Desnogorsk,RU,54.15,33.2833
Belton,US,38.8192,-94.5335
Port St. John,US,28.4757,-80.8104
Rawson,AR,-43.3,-65.1
Navalgund,IN,15.57,75.37
San Borja,BO,-14.8583,-66.7475
Iacu,BR,-12.7669,-40.2119
Bainbridge Island,US,47.6439,-122.5434
Donggangli,CN,39.9733,119.6406
Waldkraiburg,DE,48.2167,12.4
Queimadas,BR,-10.9778,-39.6239
Khashuri,GE,41.9975,43.5986
Pata Kalidindi,IN,16.5014,81.2908
Sebt Gzoula,MA,32.1167,-9.0833
Madougou,ML,14.3992,-3.0789
Etajima,JP,34.2167,132.45
Ramdiri,IN,25.3118,86.1023
Fatoma,ML,14.6111,-4.0614
Telagh,DZ,34.7833,-0.5667
Maywood,US,33.9886,-118.1877
Wyandotte,US,42.2113,-83.1558
Darende,TR,38.5472,37.5111
Medford,US,39.8639,-74.8231
Condado,BR,-7.5858,-35.1058
Fontenay-aux-Roses,FR,48.7893,2.2888
Gorantla,IN,13.9892,77.7703
Carrascal,PH,9.3683,125.9494
Selma,US,36.5715,-119.6143
Westford,US,42.5864,-71.4401
Cayeli,TR,40.75,41.0667
Rio Tinto,BR,-6.8028,-35.0808
Irugur,IN,11.0178,77.0629
Watertown,US,43.9734,-75.9094
Reserva,BR,-24.65,-50.8508
Calamar,CO,10.25,-74.9158
Biharamulo,TZ,-2.6333,31.3167
Ain Kechera,DZ,36.7483,6.4325
Greenbelt,US,38.9953,-76.8885
Sept-Iles,CA,50.2167,-66.3833
Goulburn,AU,-34.7558,149.7206
Panglong,MM,24.1003,98.3139
Carlos A. Carrillo,MX,18.3748,-95.7544
Douar Ouled Ayad,MA,32.2,-6.7975
Paita,NC,-22.1289,166.369
Takhli,TH,15.2667,100.35
El Retorno,CO,2.3306,-72.6278
Landover,US,38.9241,-76.8875
Tapejara,BR,-28.0678,-52.0139
Ridgeland,US,32.4236,-90.1481
Guabiruba,BR,-27.0858,-48.9808
Mponela,MW,-13.531,33.7393
Stjordal,NO,63.4703,10.9122
Kottapeta,IN,16.7167,81.9
Valdivia,CO,7.289,-75.398
Cheruvaranam,IN,9.6522,76.3179
Wierden,NL,52.3592,6.5931
Kerrville,US,30.0398,-99.132
Alcobaca,BR,-17.5189,-39.1958
Ureshinomachi-shimojuku,JP,33.1281,130.06
Herndon,US,38.9699,-77.3867
Santo Tomas,PH,17.4,121.77
Ravansar,IR,34.7156,46.6519
Sirkhandi Bhitha,IN,26.6244,85.7787
Dungra Chhota,IN,23.1667,74.3
Douar 'Ayn Dfali,MA,34.599,-5.5488
Qutur,EG,30.9765,30.9532
Malinao,PH,11.6431,122.3072
Watsa,CD,3.0372,29.5355
Homer Glen,US,41.6043,-87.9497
Cordeiropolis,BR,-22.4819,-47.4569
Melrose Park,US,41.903,-87.8636
Amatan,MX,17.3667,-92.8167
Belvidere,US,42.2543,-88.8649
Pelham,US,33.3114,-86.7573
Sanchez,DO,19.2289,-69.6119
Akividu,IN,16.5812,81.3747
Aklvidu,IN,16.6,81.3833
Ronnenberg,DE,52.3194,9.6556
Qualiano,IT,40.9167,14.15
Zdolbuniv,UA,50.5094,26.2597
Hulbuk,TJ,37.805,69.6464
Bereket,TM,39.2431,55.5169
G`uzor,UZ,38.6208,66.2481
Andhra Tharhi,IN,26.3771,86.3341
Nij Khari,IN,22.0929,88.4288
Dongxiaozhai,CN,40.1672,118.0699
Tirumuruganpundi,IN,11.1649,77.3084
Parambatt Kavu,IN,11.3268,75.8906
Ocara,BR,-4.4908,-38.5969
Markkleeberg,DE,51.2778,12.3833
Orly,FR,48.7439,2.3928
Tulsipur,IN,27.55,82.42
Pindwara,IN,24.7945,73.055
Dhamnagar,IN,20.9141,86.4468
Ap Khanh Hoa,VN,10.6333,105.2167
Mahdishahr,IR,35.7144,53.3569
World Golf Village,US,29.9654,-81.4896
Kaynarca,TR,41.0308,30.3075
Hanerik,CN,39.2627,76.419
Khajuraho,IN,24.85,79.925
Fairfax,US,38.8531,-77.2997
Traun,AT,48.2217,14.2397
Soledad,US,36.4432,-121.3426
Mimoso do Sul,BR,-21.0639,-41.3658
Decatur,US,33.7711,-84.2963
Purwa,IN,26.47,80.78
San Agustin Loxicha,MX,16.0167,-96.6167
Saginaw,US,32.8657,-97.3654
Zion,US,42.4603,-87.8511
Baar,CH,47.1956,8.5264
Warstein,DE,51.45,8.35
Slavutych,UA,51.5206,30.7569
Sahaspur,IN,29.1208,78.6208
Cartaxo,PT,39.1619,-8.7864
Isernhagen-Sud,DE,52.4342,9.8572
Canton,US,42.175,-71.1264
Faribault,US,44.2996,-93.2789
Sahawar,IN,27.8,78.85
Nasukarasuyama,JP,36.6569,140.1514
Wetzikon,CH,47.3208,8.7931
Attendorn,DE,51.1289,7.9022
Igaracu do Tiete,BR,-22.5092,-48.5578
Calw,DE,48.7167,8.7333
Eisenhuttenstadt,DE,52.145,14.6728
Zungeru,NG,9.8128,6.1558
Vinnamala,IN,13.9074,79.9086
Bundu,IN,23.1609,85.5901
Tamahu,GT,15.3333,-90.1667
Felixstowe,GB,51.9639,1.3514
Qabatiyah,XW,32.4104,35.2809
Napindan,PH,14.5403,121.0961
Eysines,FR,44.8853,-0.65
Arad,IL,31.2603,35.2147
Channagiri,IN,14.024,75.9258
'Ain Boucif,DZ,35.8912,3.1585
Gaz,IR,32.8061,51.6206
Vilankulo,MZ,-22.0,35.3167
Zhuangwei,TW,24.7702,121.8023
Riverside,US,39.7835,-84.1219
Balarampur,IN,23.12,86.22
Yokadouma,CM,3.5167,15.05
Garcia Hernandez,PH,9.6144,124.2946
Benbrook,US,32.6788,-97.4637
Sao Sebastiao do Cai,BR,-29.5869,-51.3758
Tres Coroas,BR,-29.5169,-50.7778
Clinton,US,41.8435,-90.2412
Zagan,PL,51.6167,15.3167
Cazones de Herrera,MX,20.7044,-97.3106
Mola di Bari,IT,41.0667,17.0833
Armiansk,UA,46.1074,33.6919
Pedra Azul,BR,-16.005,-41.2969
Oirase,JP,40.5992,141.3977
Ramain,PH,7.97,124.35
Fray Bentos,UY,-33.1333,-58.3
Minas Novas,BR,-17.2189,-42.59
Ashwaraopeta,IN,17.25,81.1333
Los Barrios,ES,36.1833,-5.4833
Tirutturaippundi,IN,10.53,79.65
Abim,UG,2.7019,33.66
Upper Providence,US,40.1654,-75.4888
Garhara,IN,25.4407,85.9983
Panmana,IN,8.9333,76.6167
Buturlinovka,RU,50.8333,40.5833
Oak Harbor,US,48.2964,-122.6333
Oak Ridge,US,28.4727,-81.4169
Itambe,BR,-15.245,-40.6239
Ngorkou,ML,15.6597,-3.7158
Kings Norton,GB,52.4072,-1.9272
Santa Ana,GT,16.8069,-89.8272
Tbeng Meanchey,KH,13.8167,104.9667
Ponca City,US,36.7235,-97.0677
Gyal,HU,47.3822,19.2136
Les Irois,HT,18.4049,-74.4528
Alicia,PH,9.8957,124.4415
Asan,IN,25.73,74.33
Buzen,JP,33.6114,131.1303
Bacolod,PH,8.1892,124.0238
Putten,NL,52.2592,5.6069
Lice,TR,38.45,40.65
Wandlitz,DE,52.75,13.4497
Martos,ES,37.7167,-3.9667
Valente,BR,-11.4119,-39.4619
Preah Vihear,KH,13.8047,104.9783
Middleborough,US,41.8803,-70.8745
Hirriyat Raznah,EG,30.6028,31.5372
Kenndie,ML,14.7006,-3.4178
Duncan,CA,48.7787,-123.7079
Birkirkara,MT,35.8967,14.4625
Puerto Guzman,CO,0.9667,-76.5833
Hennenman,ZA,-27.9667,27.0333
Ubach-Palenberg,DE,50.9197,6.1194
Nagarpara,IN,25.4155,86.8832
Ambohimasina,MG,-19.6506,46.7341
Taquarituba,BR,-23.5328,-49.2439
Ruvo di Puglia,IT,41.1173,16.4837
Nova Xavantina,BR,-14.6728,-52.3528
Paruthur,IN,10.8174,76.1178
Sundarnagar,IN,31.53,76.88
Porto de Mos,PT,39.6,-8.8167
Ibimirim,BR,-8.5408,-37.6903
Saidpur,IN,25.55,83.18
Freudenstadt,DE,48.4633,8.4111
Varel,DE,53.3969,8.1361
Sagbayan,PH,9.92,124.1
Horquetas,CR,10.3195,-83.9647
Canhotinho,BR,-8.8819,-36.1908
Las Margaritas,MX,16.3153,-91.9817
Singarayakonda,IN,15.25,80.0203
Bloomington,US,34.0601,-117.4013
Tadjmout,DZ,33.8667,2.5167
Pallapatti,IN,9.4664,77.8219
Iringal,IN,11.5667,75.6
Xinxing,CN,47.1601,123.8
Gose,JP,34.4633,135.7403
Portogruaro,IT,45.7833,12.8333
Sarykemer,KZ,43.0106,71.5172
Lucena,PH,10.88,122.6
Ipixuna,BR,-7.0508,-71.695
Farragut,US,35.8731,-84.1821
Greenfield,US,39.7937,-85.7738
Bijawar,IN,24.6235,79.4899
Patterson,US,37.4758,-121.1536
Cedros,HN,14.5956,-87.1186
Velur,IN,11.1114,78.0048
Qazi Ahmad,PK,26.4083,68.1564
Cantanhede,BR,-3.6328,-44.3769
Wadsworth,US,41.0279,-81.7323
Oud-Beijerland,NL,51.82,4.42
Qianwangcun,CN,29.2283,121.3483
Koloriang,IN,27.9167,93.35
Pinheiral,BR,-22.5128,-44.0008
Curacavi,CL,-33.4,-71.15
Daksinkali,NP,27.6089,85.2672
Ajim,TN,33.7167,10.75
Auburn,US,44.0851,-70.2492
Mandan,US,46.829,-100.887
Radauti,RO,47.8425,25.9192
Saint-Laurent-du-Maroni,GF,5.4976,-54.0325
Kien Luong,VN,10.2856,104.6444
Icod de los Vinos,ES,28.35,-16.7
Baheri,IN,25.9426,86.0471
Maharajgani,IN,26.1075,84.5025
Zhuchangba,CN,26.6615,106.5485
Almansa,ES,38.0,52.0
Volksrust,ZA,-27.3667,29.8833
Satuba,BR,-9.5628,-35.8239
Nueva Paz,CU,22.7667,-81.75
Kalach-na-Donu,RU,48.7,43.5167
Unecha,RU,52.8461,32.6767
Carlow,IE,52.8306,-6.9317
Borre,NO,59.3819,10.438
Katrineholm,SE,59.0,16.2
Lomianki,PL,52.3333,20.8833
Ayanavelikulangara Tekku,IN,9.0436,76.5199
Senador Pompeu,BR,-5.5878,-39.3719
Noto,IT,36.8833,15.0833
Mograne,MA,34.4167,-6.4333
Le Bouscat,FR,44.8651,-0.5996
Umga,IN,24.6396,84.5577
Zhangshanying,CN,40.4775,115.8508
Tamorot,MA,34.9333,-4.7833
Morozovsk,RU,48.3667,41.8333
Sao Geraldo do Araguaia,BR,-6.4008,-48.555
Ennis,IE,52.8463,-8.9807
Saint-Nicolas,BE,50.6302,5.5373
Montegnee,BE,50.6333,5.5333
Lukaya,UG,-0.1508,31.8744
Tocopilla,CL,-22.0889,-70.1958
Palmetto Bay,US,25.6219,-80.3221
Benua Baru,ID,0.9878,117.98
Hudson,CA,45.45,-74.15
Mau,IN,26.2658,78.6711
Mahaiza,MG,-19.9016,46.806
Dahecun,CN,32.8956,108.7584
San Juan Nepomuceno,PY,-26.1117,-55.9353
Valparaiso,BR,-21.2278,-50.8678
El Salto,MX,23.7823,-105.3585
El Factor,DO,19.32,-69.88
Mayang Imphal,IN,24.6,93.9
Carutapera,BR,-1.195,-46.02
Mairena del Alcor,ES,37.3667,-5.7333
uMhlanga Rocks,ZA,-29.7333,31.0708
Mekla,DZ,36.6833,4.2667
Nova Soure,BR,-11.2328,-38.4828
Ganzhu,CN,26.9483,116.3714
Vettakkaranpudur,IN,10.5637,76.9166
Qiaomaichuan,CN,39.7866,113.8239
Foum el Anser,MA,32.3718,-6.2613
South Plainfield,US,40.5748,-74.4152
Haaksbergen,NL,52.1547,6.7419
Freha,DZ,36.75,4.3167
Chester-le-Street,GB,54.8594,-1.5699
Sroda Wielkopolska,PL,52.2333,17.2833
Jan Kempdorp,ZA,-27.9194,24.8361
El Congo,SV,13.9,-89.4833
Frederickson,US,47.0916,-122.3603
Cabrera,DO,19.6426,-69.9049
Gotvand,IR,32.2433,48.8136
Farnley,GB,53.7876,-1.6159
Ambalamanasy II,MG,-14.5255,49.5885
Ibi,ES,38.6272,-0.5753
Debaltseve,UA,48.3333,38.4
Canarana,BR,-11.685,-41.7689
Calliaqua,VC,13.1308,-61.1928
Soure,BR,-0.7169,-48.5228
Donmatias,CO,6.4833,-75.4333
Westmont,US,41.7948,-87.9742
Boulsa,BF,12.6667,-0.5833
Buwenge,UG,0.6503,33.1703
Aioun,MR,16.6614,-9.615
Naravarikuppam,IN,13.1913,80.1847
Halikner,IN,17.85,77.27
Johnston,US,41.691,-93.7234
Kauswagan,PH,8.1917,124.0847
Ortigueira,BR,-24.2078,-50.9489
Quatro Barras,BR,-25.3658,-49.0769
Fossano,IT,44.55,7.7333
Souk Tlet El Gharb,MA,34.6211,-6.1336
Lagonglong,PH,8.8,124.78
Maksi,IN,23.26,76.1457
Mogalturru,IN,16.4167,81.6
Boquim,BR,-11.1469,-37.6208
Machachi,EC,-0.51,-78.57
Columbus,US,41.4366,-97.3565
Hingham,US,42.2176,-70.8854
Novo Mesto,SI,45.8,15.1667
Cullera,ES,39.1639,-0.2517
Magenta,IT,45.4603,8.8766
Liberty Triangle,US,29.076,-82.2191
San Enrique,PH,10.42,122.85
Skawina,PL,49.9833,19.8333
Forquilha,BR,-3.7978,-40.2608
Helleland,NO,58.8333,5.6
San Fernando,PH,12.32,122.6
Golborne,GB,53.4758,-2.5943
Sehnde,DE,52.3161,9.9642
Caibiran,PH,11.57,124.58
Walcz,PL,53.2667,16.4667
Ukkayapalle,IN,14.4898,78.8927
Kosigi,IN,15.85,77.2667
Jaruco,CU,23.0428,-82.0094
Angatuba,BR,-23.4903,-48.4128
Oguchi,JP,35.3325,136.9078
Setti Fatma,MA,31.2256,-7.6758
Yoqne`am `Illit,IL,32.6594,35.11
Pingtang,CN,26.0677,107.4035
Marin,ES,42.3933,-8.7
Macia,MZ,-25.0333,33.1
Liushui,CN,32.5959,108.7479
West Memphis,US,35.153,-90.1996
Meyrin,CH,46.2167,6.0667
Heiloo,NL,52.6,4.7167
Juchen,DE,51.1011,6.5017
Rioblanco,CO,3.5,-75.8333
Baharly,TM,38.4303,57.4369
Itapora,BR,-22.0789,-54.7889
Rodez,FR,44.3506,2.575
Zapresic,HR,45.85,15.8
Lexington,US,33.989,-81.2202
Marsella,CO,4.9167,-75.75
Isa,JP,32.0569,130.6131
Nixa,US,37.0453,-93.2959
Marple,US,39.9654,-75.3657
Salvaterra,BR,-0.7528,-48.5169
Korostyshiv,UA,50.3167,29.0667
Collinsville,US,38.677,-90.0063
Loha,IN,18.9623,77.1309
Shelbyville,US,35.4987,-86.4517
Oleshky,UA,46.6167,32.7167
Tiruvattar,IN,8.3307,77.2673
Anjozorobe,MG,-18.3952,47.8834
San Agustin,PH,12.5689,122.1314
Sundararaopeta,IN,16.5193,80.6305
Vrbas,RS,45.5667,19.65
Takelsa,TN,36.7833,10.6333
Wekiwa Springs,US,28.6984,-81.4251
Paraopeba,BR,-19.2739,-44.4039
Tayyibat al Imam,SY,35.2659,36.7122
Bontoc,PH,17.09,120.9772
Plymstock,GB,50.3569,-4.09
Espera Feliz,BR,-20.65,-41.9069
Jaisinghpur,IN,26.6318,84.7855
Ryde,GB,50.7271,-1.1618
Medjez el Bab,TN,36.6436,9.6042
Emporia,US,38.4028,-96.1932
As Sulayyil,SA,20.4623,45.5722
Barnstaple,GB,51.08,-4.06
Areia Branca,BR,-4.9558,-37.1369
Qiloane,LS,-29.3625,27.6319
Vicosa,BR,-9.3714,-36.2408
Cogua,CO,5.0667,-73.9833
Monte Siao,BR,-22.4328,-46.5728
Korbach,DE,51.2833,8.8667
Lagoa Grande,BR,-8.9969,-40.2719
Fresno,US,29.5357,-95.4696
Mirandola,IT,44.8873,11.066
Deyr,IR,27.8403,51.94
Montevarchi,IT,43.5234,11.5679
Vicente Lopez,AR,-34.5333,-58.475
Santa Maria Colotepec,MX,15.8833,-96.9167
Zernograd,RU,46.85,40.3167
Ormskirk,GB,53.5665,-2.8869
Goias,BR,-15.9339,-50.14
Middletown,US,39.445,-75.7183
Morfou,CY,35.1981,32.9939
Zaragoza,CO,7.494,-74.871
Laon,FR,49.5639,3.6244
Bay Point,US,38.0329,-121.9615
Sangrampur,IN,26.4752,84.6898
Papillion,US,41.1511,-96.0665
Balete,PH,14.02,121.1
Quezon,PH,16.4894,121.2639
Skoura,MA,31.0606,-6.5556
Boo,SE,59.3333,18.2833
Coral Terrace,US,25.7464,-80.3049
Senboku,JP,39.7017,140.7315
Arttuvattala,IN,9.5167,76.3167
Mina,PH,10.93,122.58
Tangcun,CN,37.4172,115.841
Rita,CR,10.4337,-83.753
Whitehaven,GB,54.548,-3.5855
Siswa,IN,26.7027,84.9133
Suleswaranpatti,IN,10.6388,77.0084
Tegina,NG,10.0706,6.1906
Sakai,JP,36.1085,139.7949
Sanando,ML,12.9672,-6.4083
Saint-Lin--Laurentides,CA,45.85,-73.7667
Kourou,GF,5.16,-52.6499
Severouralsk,RU,60.15,59.9667
White Bear Lake,US,45.0656,-93.015
Independencia,BR,-5.3958,-40.3089
Ipala,GT,14.6191,-89.6226
Pontinha,PT,38.7678,-9.1994
Koscian,PL,52.0833,16.65
Veranopolis,BR,-28.9358,-51.5489
Siofok,HU,46.9,18.05
Atar,MR,20.5167,-13.05
Gardner,US,38.8122,-94.9275
Yadiki,IN,15.05,77.88
Tehri,IN,30.38,78.48
Soamanandrariny,MG,-19.651,47.2792
Ambatotsipihina,MG,-19.6514,47.7505
Sheghnan,AF,37.6167,71.45
East Retford,GB,53.3228,-0.9431
Maheshwar,IN,22.11,75.35
Payipira,IN,10.025,76.5569
Bcharre,LB,34.2511,36.0111
Ambohimandroso,MG,-19.5239,47.432
Lopary,MG,-23.1973,47.6714
Antanimieva,MG,-22.2457,43.7711
Miarinarivo,MG,-17.6447,49.1723
Tsiatosika,MG,-21.2021,48.2257
Antonibe,MG,-15.1195,47.3928
La Palma,SV,14.3167,-89.1667
Chirilagua,SV,13.2167,-88.1386
Badou,TG,7.5833,0.6
Niamtougou,TG,9.7667,1.1
Itigi,TZ,-5.7,34.4833
Butaleja,UG,0.925,33.945
Chinobod,UZ,40.8767,71.9725
Jalolquduq,UZ,40.7194,72.6428
Brambleton,US,38.9803,-77.5323
Conil de la Frontera,ES,36.2667,-6.0833
Caazapa,PY,-26.2,-56.38
North Potomac,US,39.0955,-77.2373
Quellon,CL,-43.0992,-73.5961
Maxcanu,MX,20.5833,-89.9833
Kazincbarcika,HU,48.2531,20.6456
Sikandarpur,IN,26.0333,84.05
Westerstede,DE,53.25,7.9167
South Elgin,US,41.9906,-88.3135
