client_city,client_country_code,server_city,server_country_code,distance
Sioux Falls,US,Denver,US,797.1524270445417
Topeka,US,Denver,US,794.5360343678395
Omaha,US,Denver,US,765.7329966376199
Canon City,US,Denver,US,149.43305597130777
Baghdad,IQ,Doha,QA,1129.2075416096409
Kuwait City,KW,Doha,QA,573.0366489275553
Kumasi,GH,Lagos,NG,554.6239430806638
Ouagadougou,BF,Lagos,NG,847.6612653644083
Bangui,CF,Lagos,NG,1697.7379442647623
Bata,GQ,Lagos,NG,871.8086810025316
Santa Cruz de la Sierra,BO,Lima,PE,1617.432938295587
Bamako,ML,Lisbon,PT,2890.2352952264227
Conakry,GN,Lisbon,PT,3267.1336947488385
Dakar,SN,Lisbon,PT,2785.647461109429
City of London,GB,London,GB,2.636580274608217
Damascus,SY,London,GB,3544.396032628785
Las Vegas,US,Los Angeles,US,370.32177609536114
Dakar,SN,Madrid,ES,3149.6135524553542
Lubuagan,PH,Manila,PH,305.54792690057104
Robe,AU,Melbourne,AU,465.4988363681765
Mypolonga,AU,Melbourne,AU,589.3886089382706
Gawler,AU,Melbourne,AU,663.1138150200896
Road Town,VG,Miami,US,1801.953729536564
Providenciales,TC,Miami,US,923.4056477375718
George Town,KY,Miami,US,728.5920420814795
Burlington,US,Montreal,CA,1159.2772146091377
Glenwilliam,CA,Montreal,CA,849.6447439450859
Dodoma,TZ,Nairobi,KE,553.4065718160679
Bangui,CF,Nairobi,KE,2124.7639984234065
Addis Ababa,ET,Nairobi,KE,1160.5748837279696
Djibouti,DJ,Nairobi,KE,1587.3440698566435
Manchester,US,New York,US,327.31802201491763
Philadelphia,US,New York,US,127.91246844398896
Bridgeport,US,New York,US,82.61900958398925
Boston,US,New York,US,297.8956041639533
Newark,US,New York,US,21.190156364858524
Providence,US,New York,US,244.57986728720283
Hamilton,BM,New York,US,1239.4713268462117
Scenery Hill,US,New York,US,526.0270224372123
Titusville,US,New York,US,1484.6224008252657
Fayette,US,New York,US,1609.8016025883828
Mercer,US,New York,US,534.7800924233517
Smithfield,US,New York,US,241.18939333693424
Utica,US,New York,US,287.7963436361203
Blairsville,US,New York,US,1093.423762181227
Armagh,US,New York,US,433.20247221941446
Morann,US,New York,US,375.29578258763087
Perryopolis,US,New York,US,499.119724755653
Damascus,SY,Paris,FR,3279.5380623018405
Las Vegas,US,San Francisco Bay Area,US,659.6200920344559
Friant,US,San Francisco Bay Area,US,255.347862511217
Santa Cruz de la Sierra,BO,Santiago,CL,1886.7156990042045
Stanley,FK,Santiago,CL,2277.06716329644
Boise,US,Seattle,US,652.0221622991997
Boise,US,Spokane,US,461.5803029932856
Ebenezer,AU,Sydney,AU,699.465084501036
Wingham,AU,Sydney,AU,247.434562642458
Port Moresby,PG,Sydney,AU,2732.2814138518124
Newcastle,AU,Sydney,AU,115.92038622892152
Maitland,AU,Sydney,AU,131.64622397912404
Damascus,SY,Tel Aviv,IL,211.7896143283883
Amman,JO,Tel Aviv,IL,109.7744354206073
Baghdad,IQ,Tel Aviv,IL,908.6508396471896
Yerevan,AM,Tel Aviv,IL,1253.2114522914635
Buffalo,US,Toronto,CA,102.55599217860195
Anchorage,US,Vancouver,CA,2096.482869178602
Baltimore,US,Washington,US,56.43070282771197
Philadelphia,US,Washington,US,203.07942349681468
Charlotte,US,Washington,US,532.2044545186208
Charleston,US,Washington,US,726.1027649668899
Washington,US,Washington,US,0.0
West Mifflin,US,Washington,US,296.0156084169926
Wilmington,US,Washington,US,526.7651123628505
Frostproof,US,Washington,US,1306.5697450843877
Armagh,US,Washington,US,243.87511125335047
Louisville,US,Washington,US,756.8010994733653
Petersburg,US,Washington,US,191.58780226356043
Townville,US,Washington,US,392.5073701657623
Warren,US,Washington,US,645.3780997566062
Andover,US,Washington,US,645.207921871253
Fargo,US,Winnipeg,CA,336.5593172836067
Nashville,US,Wurtsboro,US,1222.549972875055
Marigot,MF,Tangier,US,2525.0061913368413
Las Vegas,US,Mora,US,2124.3552197631525
Honolulu,US,Kent,US,4305.56600313845
Desamparados,CR,Tangier,US,3197.974890595384
Fortaleza,BR,Balsas,BR,932.0210820379584
Santo Domingo,DO,Tangier,US,2225.136562795299
Sao Paulo,BR,Jateí,BR,795.3237151830959
Louisville,US,Lewisport,US,112.94370576298314
Omaha,US,Tylertown,US,1244.2785963673243
Saint John's,AG,Tangier,US,2679.49663893208
Port-au-Prince,HT,Tangier,US,2166.550016580635
Des Moines,US,Tylertown,US,1201.0173335408397
Topeka,US,Tylertown,US,1013.4944760066282
Nassau,BS,Tangier,US,1423.083109288663
Praia,CV,Manga,ES,3210.7471686322315
Georgetown,GY,Balsas,BR,2079.1530215913303
Tempe,US,Kent,US,1779.3425080427896
San Juan,PR,Tangier,US,2360.1944168432115
Winnipeg,CA,West Chicago,US,1124.3035938388373
Philipsburg,SX,Tangier,US,2531.5073678690287
Little Rock,US,Tylertown,US,450.7069307738773
Paris,FR,Manga,ES,1328.8437889303705
Cheyenne,US,Plainview,US,2622.443715271536
Wichita,US,Tylertown,US,984.3227209202508
Guatemala City,GT,Tangier,US,2941.458259135444
Sioux Falls,US,Plainview,US,1939.735008004708
Bissau,GW,Manga,ES,3106.4444655659345
Jackson,US,Wurtsboro,US,1732.7215378327433
Ouagadougou,BF,Manga,ES,2802.4754089691696
Amarillo,US,Plainview,US,2554.859872806277
Fargo,US,West Chicago,US,879.4541460531489
Brasilia,BR,Jateí,BR,1002.0265254748534
Louisville,US,Wurtsboro,US,1026.2561267001652
Dakar,SN,Manga,ES,2901.3848706434
Conakry,GN,Manga,ES,3285.079729932208
Banjul,GM,Manga,ES,2984.144297865168
Paramaribo,SR,Balsas,BR,1796.476563527976
Basse-Terre,GP,Tangier,US,2794.9658653399447
Albuquerque,US,Plainview,US,2964.552766761224
Ashburn,US,Wurtsboro,US,380.0625675094173
Atlanta,US,Wurtsboro,US,1231.4144476923248
Atlanta,US,Tangier,US,884.9078176786888
Billings,US,Plainview,US,2876.747602910929
Charleston,US,Wurtsboro,US,1086.5925906196064
Charlotte,US,Wurtsboro,US,897.6625938807086
Chicago,US,Lewisport,US,438.2425570112934
Chicago,US,Tylertown,US,1209.699304962847
Columbus,US,Lewisport,US,408.5842244250839
Denver,US,Plainview,US,2659.0072644195347
Detroit,US,Lewisport,US,590.2308943456668
Huntsville,US,Wurtsboro,US,1308.741319649585
Indianapolis,US,Lewisport,US,214.5646135452716
Kansas City,US,Tylertown,US,974.8141463472324
Kingston,JM,Tangier,US,2201.783062264192
Lisbon,PT,Manga,ES,527.5406704654812
Los Angeles,US,Kent,US,1508.2745057223524
Madrid,ES,Manga,ES,313.0964488539368
Mexico City,MX,Navolato,MX,1062.7273610859636
Mexico City,MX,Kent,US,3740.413408179546
Miami,US,Tangier,US,1393.3137041323978
Milwaukee,US,Lewisport,US,576.4485275677355
Milwaukee,US,George Town,US,1157.0273887619378
Minneapolis,US,West Chicago,US,531.6500895655007
Oklahoma City,US,Tylertown,US,838.8496385594831
Phoenix,US,Kent,US,1754.5768955239537
Portland,US,Mora,US,2273.1155843225
San Jose,US,Mora,US,2546.8950541358377
Shingle Springs,US,Kent,US,974.6828144720578
La Paz,MX,Monterrey,MX,1023.5496846485933
Montecarlo,AR,Florianopolis,BR,625.8733240561236
Podgorica,ME,Belgrade,RS,281.0578124524486
Valletta,MT,Marseille,FR,1134.9854833816196
Jamestown,SH,Lagos,NG,2670.7317628357737
Libreville,GA,Lagos,NG,950.977215238598
Bamako,ML,Madrid,ES,3105.8204680200497
Ngerulmud,PW,Manila,PH,1684.0812325361894
Canon City,US,Miami,US,2732.564597330851
Burlington,US,New York,US,704.9591824421155
Townville,US,New York,US,511.2890128650852
Marienville,US,New York,US,445.15325750404384
Hooversville,US,Washington,US,213.51096557744924
Boswell,US,Washington,US,222.27000235170183
Woodland,US,Washington,US,3846.643346108
Roseau,DM,Tangier,US,2880.2811663869265
Charlotte Amalie,VI,Tangier,US,2412.9206936933165
Fort-de-France,MQ,Tangier,US,2965.128764940532
Bandar Seri Begawan,BN,Manila,PH,1260.8611695852535
Wilmington,US,New York,US,800.2728853283922
Bigler,US,New York,US,370.8969475124168
Baghdad,IQ,Paris,FR,3865.6058461127946
Noumea,NC,Sydney,AU,1970.3544988110089
Magnolia,US,Washington,US,1584.814258818399
San Isidro,CR,Tangier,US,3249.6267485417434
Bamako,ML,Manga,ES,2805.9245415850096
Asmara,ER,Doha,QA,1713.5510512319408
Sao Tome,ST,Lagos,NG,771.9988999222915
Darwin,AU,Melbourne,AU,3142.356995397184
Yaounde,CM,Maputo,MZ,4002.2309674553526
Panama City,PA,Tangier,US,3215.9313485073703
San Salvador,SV,Navolato,MX,2295.452751477919
Bridgetown,BB,Tangier,US,3185.0850227439264
Calhoun,US,Wurtsboro,US,1206.880340865398
Franklin,US,Wurtsboro,US,1243.0506373271253
Rutherfordton,US,Wurtsboro,US,947.7715099505943
Regina,CA,West Chicago,US,1576.94199343382
N'Djamena,TD,Manga,ES,3363.946692966341
Bogota,CO,Tangier,US,3672.458035092181
Buenos Aires,AR,Jateí,BR,1401.00925977245
Caracas,VE,Tangier,US,3162.6917160308994
Fort Liberté,HT,Tangier,US,2052.944599481927
Guatemala City,GT,Navolato,MX,2118.740746266052
Port of Spain,TT,Tangier,US,3338.423191466572
Mount Pleasant,US,Chicago,US,1215.2941219209024
Valley Center,US,Los Angeles,US,161.83327347995825
Damascus,SY,Milan,IT,2664.957133771772
Asmara,ER,Nairobi,KE,1853.1975178050664
Tegucigalpa,HN,Tangier,US,2852.423112819617
Prague,CZ,Tuli Lodge,PL,8117.23803458388
Anchorage,US,Braga,US,8078.977044751623
Bogota,CO,Madan,CO,10413.681497761325
El Paso,US,Suben,US,9313.981382115766
Baghdad,IQ,Anahidrano,BG,5305.332318135818
Columbus,US,Goyang-si,US,10886.271519860486
Santiago,CL,Brasnorte,CL,2675.902825026909
Vienna,AT,North Sea,DE,1257.4160206324618
Vancouver,CA,Braga,US,8098.406731331501
Tallinn,EE,Tuli Lodge,PL,9034.548993706912
Bridgeport,US,Sanjeong-ri,US,11065.387700047448
Reykjavik,IS,Herrljunga,GB,1972.8667424884384
Riga,LV,Tuli Lodge,PL,8761.086296838184
Kinshasa,CD,Bojnurd,KE,6346.900336451047
Montreal,CA,Saarlouis,CA,5781.621151532245
Regina,CA,Neresheim,CA,7388.554564758207
Boise,US,Ponta Delgada,US,7288.8054029685145
Boston,US,Sanjeong-ri,US,10990.277340113907
Christchurch,NZ,Gaddani,NZ,13135.785748340486
Boise,US,Braga,US,8143.231847297879
Little Rock,US,Chicago/Prospect Heights/Wheeling,US,907.1002793295938
Panama,PA,Madan,CO,10538.537788760204
Newark,US,Sanjeong-ri,US,11092.047287960348
Tripoli,LY,Minter City,IT,9140.536810703048
Manchester,US,Sanjeong-ri,US,10911.2896542058
St. John's,CA,Saarlouis,CA,4298.075417050673
Budapest,HU,Tuli Lodge,PL,7764.037412828716
Kuala Lumpur,MY,Bebedouro,PH,16244.63505595852
New Orleans,US,Chicago/Prospect Heights/Wheeling,US,1348.4658976985586
Tempe,US,Suben,US,9463.623308346585
Amsterdam,NL,North Sea,DE,422.1969332538256
Baltimore,US,Goyang-si,US,11152.881474922338
Caracas,VE,Madan,CO,9398.843370775596
Freetown,SL,Eura,NG,6504.141611598786
Vancouver,CA,Neresheim,CA,8265.51837738994
Port of Spain,TT,Madan,CO,8939.522572407606
Nicosia,CY,Anahidrano,BG,5710.097719316735
Amman,JO,Puntarenas,IT,12204.274065685539
Halifax,CA,Saarlouis,CA,5180.611824500181
Bratislava,SK,Tuli Lodge,PL,7862.157118607889
Porto-Novo,BJ,Eura,NG,6249.14263127252
Juba,SS,Bojnurd,KE,4463.293572850919
Dubai,AE,Yonggang-ri,QA,6522.181388855779
Doha,QA,Yonggang-ri,QA,6837.751845286202
Niamey,NE,Eura,NG,5500.953662661493
Sarajevo,BA,Anahidrano,BG,7126.569789398261
Santa Cruz de la Sierra,BO,Brasnorte,CL,822.7893580705284
N'Djamena,TD,Eura,NG,5442.920602444316
Montreal,CA,Klingenberg,CA,5912.900568785431
Kuwait City,KW,Springfield,FR,11605.590952952154
Hagatna,GU,Bebedouro,PH,18395.645195892645
Vilnius,LT,Tuli Lodge,PL,8504.61560001477
Paris,FR,Minter City,IT,7453.205170837532
Bucharest,RO,Anahidrano,BG,6892.396655779195
Victoria,SC,Bojnurd,KE,4664.461104888964
Lima,PE,Zolotonosha,PE,12394.286837077776
Kigali,RW,Bojnurd,KE,5192.584039850524
Fredericton,CA,Sanjeong-ri,US,10671.704989009702
Zuerich,CH,North Sea,DE,1032.5459851576402
Christchurch,NZ,Shelabagh,NZ,13506.638277701317
Stanley,FK,Brasnorte,CL,4386.528647450688
Ulan Bator,MN,Contao,JP,15800.005723292415
Muscat,OM,Miyazaki,OM,7107.886485261395
Stockholm,SE,Tuli Lodge,PL,9071.135522048047
Yerevan,AM,Anahidrano,BG,6063.99128913397
Providence,US,Sanjeong-ri,US,11036.754612821973
Burlington,US,Sanjeong-ri,US,11430.204952570066
Copenhagen,DK,North Sea,DE,599.6010035368873
Willemstad,CW,Madan,CO,9446.955157128885
San Salvador,SV,Montemorelos,GT,1691.2073363937561
Gitega,BI,Qasr-e Shirin,KE,4508.694994961921
Dushanbe,TJ,Anahidrano,BG,6258.369455494445
Helsinki,FI,North Sea,DE,1367.2612946148563
Tbilisi,GE,Anahidrano,BG,6233.126978923568
Accra,GH,Eura,NG,6416.838142513076
Aden,YE,Bojnurd,KE,2994.8383963772876
Ashburn,US,Goyang-si,US,11157.93207088389
Athens,GR,Anahidrano,BG,6338.111967839432
Auckland,NZ,Shelabagh,NZ,13482.061780971855
Berlin,DE,North Sea,DE,779.7524117638842
Billings,US,Ponta Delgada,US,6636.5216029878175
Brussels,BE,North Sea,DE,580.5058793516881
Buenos Aires,AR,Brasnorte,CL,2487.1215590667434
Calgary,CA,Neresheim,CA,7748.87628854172
Charleston,US,Goyang-si,US,11724.681690235782
Dallas,US,Chicago/Prospect Heights/Wheeling,US,1296.315201774772
Damascus,SY,North Sea,DE,3570.649317660647
Dublin,IE,Herrljunga,GB,1315.6442991774986
Kyiv,UA,Tuli Lodge,PL,8025.709492631728
Lagos,NG,Eura,NG,6237.0963438277295
London,GB,Herrljunga,GB,1115.0017949301584
Manila,PH,Bebedouro,PH,18705.341919107213
Milan,IT,Minter City,IT,8087.692666249068
Nairobi,KE,Qasr-e Shirin,KE,4067.2505024437655
Nairobi,KE,Bojnurd,KE,4783.7593413273735
New York City,US,Sanjeong-ri,US,11097.333010630071
Oklahoma City,US,Chicago/Prospect Heights/Wheeling,US,1112.8272127814623
Oslo,NO,North Sea,DE,631.6284068002104
Philadelphia,US,Sanjeong-ri,US,11144.083960135538
Phoenix,US,Suben,US,9454.449667377554
Portland,US,Braga,US,8365.42523224006
Salt Lake City,US,Ponta Delgada,US,7130.7624034035925
Seattle,US,Braga,US,8184.526396618568
Seoul,KR,Contao,JP,17766.37383110895
Sofia,BG,Anahidrano,BG,6816.846474234531
Tokyo,JP,Contao,JP,18317.553413033696
Toronto,CA,Sanjeong-ri,US,10637.397180121774
Toronto,CA,Klingenberg,CA,6396.5345566611995
Toronto,CA,Goyang-si,US,10611.549123322784
Warsaw,PL,Tuli Lodge,PL,8261.620186982402
Yaounde,CM,Eura,NG,6386.504947275521
Zagreb,HR,Anahidrano,BG,7413.879032319012
